"exercise_id","exercise_name","reconciliation_status","legacy_names","legacy_sources"
"bed50ce6-9617-4562-9640-4c50eb17ae40","Sled push (empurrar trenó)","unchanged","Sled push (empurrar trenó)","docs/prescription/library-curation-v1-catalog-delta.csv"
"bf14a53d-23ee-4db4-a46e-07e149e66454","Desenvolvimento Militar","unchanged","Desenvolvimento Militar","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"bf33e722-9da1-4e32-af62-546bb5176c3a","Rosca Scott Barra","unchanged","Rosca Scott Barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"bf77c22c-f2d8-4ceb-b5ac-6e1a239218cc","Fisio Tendão de Aquiles: HSR panturrilha lenta","unchanged","Fisio Tendão de Aquiles: HSR panturrilha lenta","docs/prescription/library-curation-v1-catalog-delta.csv"
"bfcb16f7-0b17-43c0-a487-42171c4d7f5c","Supino Inclinado Smith","unchanged","Supino Inclinado Smith","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c0464d7f-5b14-4336-83ef-5c7933116d73","Couch stretch (alongamento de quadril)","unchanged","Couch stretch (alongamento de quadril)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c08df451-d8bb-4923-829b-3ddc21ead3b9","Along. Posterior Unilateral Flexionado","unchanged","Along. Posterior Unilateral Flexionado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c0aa51e9-82b6-40f0-af1f-cf32be16c1da","Abdução de Quadril Cruzada Polia","unchanged","Abdução de Quadril Cruzada Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"c1a1a51b-0db1-4855-b091-0f9becd7845b","Elevação Pélvica Unilateral Máquina","unchanged","Elevação Pélvica Unilateral Máquina","docs/prescription/library-curation-v1-catalog-delta.csv"
"c1ada640-8bbf-4d6d-b130-d1ded4519a92","Rollout no TRX","unchanged","Rollout no TRX","docs/prescription/library-curation-v1-catalog-delta.csv"
"c1e79eca-66da-429e-9e55-cade5bf81998","Sled pull (puxar trenó)","unchanged","Sled pull (puxar trenó)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c210591d-1ee6-451f-b28d-7c02e72f1fa2","Prancha lateral com elevação de quadril","unchanged","Prancha lateral com elevação de quadril","docs/prescription/library-curation-v1-catalog-delta.csv"
"c22a4ab4-20e0-4b7b-b8be-4ede1247e693","Apoio em tandem (pé-ante-pé)","unchanged","Apoio em tandem (pé-ante-pé)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c2d07de8-c924-44d1-94b4-7338d2a5c4f4","Wall drive marcha (1 troca)","unchanged","Wall drive marcha (1 troca)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c2df4c00-a3c7-4ed2-9310-a58b1971fa6f","Crucifixo Inclinado Halteres","unchanged","Crucifixo Inclinado Halteres","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c2ebd055-a04c-48db-8ba4-43ad45329681","Fisio Lombar: bird dog","unchanged","Fisio Lombar: bird dog","docs/prescription/library-curation-v1-catalog-delta.csv"
"c36dcbec-494a-4240-bbb3-c8098ae7902e","Face Pull Polia Alta","unchanged","Face Pull Polia Alta","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c3a687e4-a17c-401d-a7b8-85e25c6e982f","Rosca Scott Unilateral Halter","unchanged","Rosca Scott Unilateral Halter","docs/prescription/library-curation-v1-catalog-delta.csv"
"c3a857e7-c410-47d2-8aef-6dd7cb1ff9fc","Elevação Frontal Unilateral Polia","unchanged","Elevação Frontal Unilateral Polia","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c3ffdec6-f7bc-4ddb-9161-22600b178653","Puxada Supinada","unchanged","Puxada Supinada","docs/prescription/library-curation-v1-catalog-delta.csv"
"c4304ed9-f79d-4d0e-b66b-5b143db31253","Biset Rosca Direta + Rosca Invertida Barra W","unchanged","Biset Rosca Direta + Rosca Invertida Barra W","docs/prescription/library-curation-v1-catalog-delta.csv"
"c4343ec8-b13c-4ecb-9d18-2aba9b6f74dc","Encolhimento Inclinado Smith","unchanged","Encolhimento Inclinado Smith","docs/prescription/library-curation-v1-catalog-delta.csv"
"c452607e-7dff-463d-adb2-a712059a8d26","Agachamento Búlgaro","unchanged","Agachamento Búlgaro","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c4530121-861e-48ce-ae2f-90ecdd098b1a","Along. Quadríceps Bilateral Solo","unchanged","Along. Quadríceps Bilateral Solo","docs/prescription/library-curation-v1-catalog-delta.csv"
"c46d79a5-e3ff-4c1e-a21c-091b66cbde1a","Tríceps Unilateral Cruzado Polia","unchanged","Tríceps Unilateral Cruzado Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"c4c19b19-2a1c-4ff6-9f59-05aab846fee5","Alcance unipodal (Y-balance)","unchanged","Alcance unipodal (Y-balance)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c4cd4956-93f0-4170-a2c9-753e459a7a80","Tríceps Testa Polia Barra","unchanged","Tríceps Testa Polia Barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"c51ab919-f750-481b-94ea-743657c3a414","Mobilidade Escapular em Puxada","new","",""
"c5349a6c-aa4d-4090-afd8-8a17d7cbc520","Man maker","unchanged","Man maker","docs/prescription/library-curation-v1-catalog-delta.csv"
"c55cbb27-0165-4e4d-92e0-8dbde591f4ce","Flexão diamante","unchanged","Flexão diamante","docs/prescription/library-curation-v1-catalog-delta.csv"
"c5759160-3c50-4dbd-bd45-5a573ba4ed1e","Fisio Tornozelo: panturrilha excêntrica no step","unchanged","Fisio Tornozelo: panturrilha excêntrica no step","docs/prescription/library-curation-v1-catalog-delta.csv"
"c582b327-3be8-457a-9540-d534d3811572","Biset Prancha Frontal + Lateral","unchanged","Biset Prancha Frontal + Lateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"c5888208-17b3-4b1a-9b20-6b1214c89b6d","Face Pull Corda","unchanged","Face Pull Corda","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c5e71701-baac-4c7a-926c-a5215c36938a","Panturrilha com controle de Inversão","new","",""
"c6059bf6-c71f-414e-8cdb-60178f7d5405","Along. Dorsal e Quadrado Lombar Unilateral Espaldar","unchanged","Along. Dorsal e Quadrado Lombar Unilateral Espaldar","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c61b4e4f-4f72-410e-bbe1-c0e95e4a17d7","Chop Polia com Corda (CORE)","new","",""
"c62336c5-77b2-4876-884f-707b090f6932","Mobilidade de Quadril ( sagital )","new","",""
"c648a996-b9c6-453b-bc08-32ae3bdb6c2b","Sled push de aceleração","unchanged","Sled push de aceleração","docs/prescription/library-curation-v1-catalog-delta.csv"
"c6a10a3b-3909-48e8-993b-6a8842b5b0c2","Remada Curvada Halteres com Rotação","unchanged","Remada Curvada Halteres com Rotação","docs/prescription/library-curation-v1-catalog-delta.csv"
"c7149f43-4623-4d09-ad19-0da5a4e14cc9","Flexão arqueiro","unchanged","Flexão arqueiro","docs/prescription/library-curation-v1-catalog-delta.csv"
"c77eabad-753e-41c9-b4c0-c634fa25948b","Fisio Cotovelo: pronação/supinação com peso","unchanged","Fisio Cotovelo: pronação/supinação com peso","docs/prescription/library-curation-v1-catalog-delta.csv"
"c7d00c36-12dc-4a88-814b-045b1b853a44","Mobilidade de Ombro Rotação Solo","unchanged","Mobilidade de Ombro Rotação Solo","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c7da00c3-45fc-4bcf-9f33-9b6032086bf4","Triset Antebraço Polia","unchanged","Triset Antebraço Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"c7e285f9-ef03-4c45-81ee-635ae58b236f","Encolhimento Overhead Smith","unchanged","Encolhimento Overhead Smith","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c7f31a16-ff3f-479e-b8db-cf64121acc2f","Broad jump para salto vertical","unchanged","Broad jump para salto vertical","docs/prescription/library-curation-v1-catalog-delta.csv"
"c8086a56-54a1-4ece-ba4c-508eab361518","Toe taps deitado (core control)","unchanged","Toe taps deitado (core control)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c8221a75-a074-4b35-8ec9-0b40a3b58646","Bird dog de ativação","unchanged","Bird dog de ativação","docs/prescription/library-curation-v1-catalog-delta.csv"
"c829d03a-9b66-41a5-b6e8-db237e017812","Mobilidade Torácica Bastão","unchanged","Mobilidade Torácica Bastão","docs/prescription/library-curation-v1-catalog-delta.csv"
"c85e058a-1e62-48e8-8e27-7bc988b82800","Pulldown","new","",""
"c8dfd65e-2b07-405f-a506-311c0995241c","Encolhimento Overhead Barra","unchanged","Encolhimento Overhead Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c916c624-2e7c-40b2-8195-4e5f8a4f2c3c","Bom dia","unchanged","Bom dia","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"c93f9ae2-eca7-4cde-a34a-c4bed7f95087","Wall drive duplo (2 trocas)","unchanged","Wall drive duplo (2 trocas)","docs/prescription/library-curation-v1-catalog-delta.csv"
"c941a80c-af63-4066-9d35-2850673c0391","Sprint resistido com banda","unchanged","Sprint resistido com banda","docs/prescription/library-curation-v1-catalog-delta.csv"
"c943d2d9-f380-4da7-911d-3ac5bec18725","Fisio Quadril: hip thrust unilateral","unchanged","Fisio Quadril: hip thrust unilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"c9a313ac-da8a-402c-a123-91e0286e5175","Fisio Posterior: nordic hamstring excêntrico","unchanged","Fisio Posterior: nordic hamstring excêntrico","docs/prescription/library-curation-v1-catalog-delta.csv"
"ca9d547c-3488-43fa-945e-7dbb8431a917","Shoulder dislocates com bastão","unchanged","Shoulder dislocates com bastão","docs/prescription/library-curation-v1-catalog-delta.csv"
"caa940f6-6aca-4e19-a77c-3212a87260a5","Muscle-up (progressão)","unchanged","Muscle-up (progressão)","docs/prescription/library-curation-v1-catalog-delta.csv"
"cad889ac-c8da-4654-b27a-41555e10f212","Crucifixo Invertido Curvado","unchanged","Crucifixo Invertido Curvado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"caee0c7f-7b3a-481b-84a0-77d930e8a1a5","Nórdico com Elástico","unchanged","Nórdico com Elástico","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"cb160be6-90a5-4365-b77c-0ae473917009","Levantamento Terra Sumô Belt Squat","unchanged","Levantamento Terra Sumô Belt Squat","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"cb79bb2f-7f23-4856-ac7e-d2a7c51ef292","Hip airplane","unchanged","Hip airplane","docs/prescription/library-curation-v1-catalog-delta.csv"
"cba7692e-3f67-4212-95f7-96bfcbe3753d","Dead bug","unchanged","Dead bug","docs/prescription/library-curation-v1-catalog-delta.csv"
"cbede972-bc03-4bbb-b665-6ae95e0c0016","Prancha Lateral + Abdução Isométrica","new","",""
"cc2a7748-03a7-4ab4-b8e8-e71092917112","HIIT","unchanged","HIIT","docs/prescription/library-curation-v1-catalog-delta.csv"
"cc4885b7-5983-46eb-836f-4c31b8b2323c","Mountain climbers","unchanged","Mountain climbers","docs/prescription/library-curation-v1-catalog-delta.csv"
"cc4e5ace-2a48-4156-a647-7c4c7e21e6be","Flexão parada de mão na parede","unchanged","Flexão parada de mão na parede","docs/prescription/library-curation-v1-catalog-delta.csv"
"cce6cde7-2251-49cf-9083-b7bbd0193630","Slam ball","unchanged","Slam ball","docs/prescription/library-curation-v1-catalog-delta.csv"
"cd97f513-28aa-489c-9cd3-af81e703af74","Dead bug com mini band","unchanged","Dead bug com mini band","docs/prescription/library-curation-v1-catalog-delta.csv"
"cdf66f46-565a-4815-b724-f9dfea82b821","Hip thrust com barra","unchanged","Hip thrust com barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"ce8529f2-dd0e-4c7c-8110-d2505d84bfe2","Remada Alta Máquina","unchanged","Remada Alta Máquina","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"ce8d9966-f412-4c94-b58a-11b4b01b18b4","Fisio Lombar: reverse hyper","unchanged","Fisio Lombar: reverse hyper","docs/prescription/library-curation-v1-catalog-delta.csv"
"ceb4d99c-d903-4579-82a0-d61bced5d74f","Afundo Step Up com elevação de joelho","new","",""
"cf15749a-32da-4e7f-95c7-67a458950a6e","Glúteo Semiflexionado Polia","unchanged","Glúteo Semiflexionado Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"cfb03da0-4462-422e-ad32-3f4abdbc29e8","Elevação Frontal Neutra para Pronada Alternada em pé","unchanged","Elevação Frontal Neutra para Pronada Alternada em pé","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"d06f7cc9-380d-4fb1-9b60-5bd92a25dc22","Tríceps Polia Barra","unchanged","Tríceps Polia Barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"d0aecfa5-b2f0-431d-b0a3-7efa0a3b1a9e","Fisio Quadril: Copenhagen adductor (progressões)","unchanged","Fisio Quadril: Copenhagen adductor (progressões)","docs/prescription/library-curation-v1-catalog-delta.csv"
"d0c93be9-6ee3-420e-a34e-10ffe077d9f2","Agachamento Búlgaro com Step","unchanged","Agachamento Búlgaro com Step","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"d0ff4da9-51b1-4e8f-bffc-d787ba275ffe","Fisio Quadril: ponte de glúteo isométrica","unchanged","Fisio Quadril: ponte de glúteo isométrica","docs/prescription/library-curation-v1-catalog-delta.csv"
"d10517b3-51e6-43b9-95d0-58af14f0909f","Remada Neutra Unilateral Máquina","unchanged","Remada Neutra Unilateral Máquina","docs/prescription/library-curation-v1-catalog-delta.csv"
"d154f0c1-5df4-4fd4-a487-3cfcaee43988","Rosca Direta Polia Barra","unchanged","Rosca Direta Polia Barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"d1ccbd02-4d54-49b7-9c55-8cb96cc55f37","Liberação de peitoral com bolinha","unchanged","Liberação de peitoral com bolinha","docs/prescription/library-curation-v1-catalog-delta.csv"
"d22c572a-4ce1-4e5d-b0a7-471be47aa232","Puxada Neutra Unilateral","unchanged","Puxada Neutra Unilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"d2b04cb4-1a7d-4e74-af31-19809acb719a","Wall ball","unchanged","Wall ball","docs/prescription/library-curation-v1-catalog-delta.csv"
"d2e55bc6-411a-4ca9-8b6f-8fb86e8099b8","Elevação Pélvica Máquina","unchanged","Elevação Pélvica Máquina","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"d2fd81f8-eae0-4694-ad7c-12e54b9c6125","Fisio Cervical: chin tuck (retração cervical)","unchanged","Fisio Cervical: chin tuck (retração cervical)","docs/prescription/library-curation-v1-catalog-delta.csv"
"d3bef183-9c48-44db-b1b0-041e549b43ca","Sandbag carry","unchanged","Sandbag carry","docs/prescription/library-curation-v1-catalog-delta.csv"
"d47183c0-a08a-4f08-8b52-a8c61d8a6ffe","Fisio Tornozelo: heel drop excêntrico (Alfredson)","unchanged","Fisio Tornozelo: heel drop excêntrico (Alfredson)","docs/prescription/library-curation-v1-catalog-delta.csv"
"d5462d44-a75c-4178-8d7c-1df92850cfd2","Prancha Toque de Ombros Cruzado","unchanged","Prancha Toque de Ombros Cruzado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"d54ef301-c6bb-4d6e-9fd5-f51514817929","Extensão de Punho Halteres","unchanged","Extensão de Punho Halteres","docs/prescription/library-curation-v1-catalog-delta.csv"
"d5685718-8c7f-4230-83e2-6585e687924a","Búlgaro Variação 1","new","",""
"d56a3b0c-bfe3-472a-8842-ebf415a7e724","Hang clean","unchanged","Hang clean","docs/prescription/library-curation-v1-catalog-delta.csv"
"d5b2efff-225d-4673-a0fa-b9e363def938","Elevação de Quadril Solo + Abdução no Pico de Contração com Miniband","unchanged","Elevação de Quadril Solo + Abdução no Pico de Contração com Miniband","docs/prescription/library-curation-v1-catalog-delta.csv"
"d65552e0-a929-4a03-9be0-0bb86899e428","Kettlebell swing","unchanged","Kettlebell swing","docs/prescription/library-curation-v1-catalog-delta.csv"
"d7dee2b8-8f7a-414f-a2cf-b1ff769967fa","Along. Adutores Bilateral","unchanged","Along. Adutores Bilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"d82e1fdf-00da-4f9d-b6dd-23ce5033e5c5","Graviton Supinado","unchanged","Graviton Supinado","docs/prescription/library-curation-v1-catalog-delta.csv"
"d8f0ab53-6e7d-4c1f-9fb9-7b8407d62b68","Face pull com banda","unchanged","Face pull com banda","docs/prescription/library-curation-v1-catalog-delta.csv"
"d91a1c63-de51-4a7f-a42c-23f5911c18f9","Agachamento Búlgaro com Apoio","unchanged","Agachamento Búlgaro com Apoio","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"d959e3ee-0e5f-467e-a227-ce36b984045a","Supino inclinado com halteres","unchanged","Supino inclinado com halteres","docs/prescription/library-curation-v1-catalog-delta.csv"
"d995e5f7-9725-48a5-ae0a-780b1c9f1d29","Scissor jumps (tesoura)","unchanged","Scissor jumps (tesoura)","docs/prescription/library-curation-v1-catalog-delta.csv"
"d99e2cbd-d66b-4c4d-a4a4-bc614f07c455","CORE ( combinado )","new","",""
"d9b00932-87f9-48f1-b8f4-6e7aa4588b28","Prancha com Extensão de Quadril Unilateral","unchanged","Prancha com Extensão de Quadril Unilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"da200d73-4bb2-4add-b3d1-cd41e80a6c0b","Terra / Deadlift com KB + Super Band","new","",""
"da6dab0e-20ef-4b90-aef5-50dd62153f11","Remada Polia Média Unilateral com Giro","unchanged","Remada Polia Média Unilateral com Giro","docs/prescription/library-curation-v1-catalog-delta.csv"
"da6ed290-59ef-49c0-a831-51ee224233bf","Stiff Abduzido Barra","unchanged","Stiff Abduzido Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"db1a5e49-0a06-41b1-94e2-41a1b83d5c74","Ab wheel rollout","unchanged","Ab wheel rollout","docs/prescription/library-curation-v1-catalog-delta.csv"
"db6b26b0-30b7-4143-8155-2212d2f45280","Salto Vertical Continuo Halteres ( plio )","new","",""
"db93bd35-d429-4009-bbf6-28b5a44e9cfc","Aterrissagem de caixa unipodal","unchanged","Aterrissagem de caixa unipodal","docs/prescription/library-curation-v1-catalog-delta.csv"
"dc00dfb9-6167-4c22-8f28-df15094d22a5","Flexão de Joelhos na bola unilateral","new","",""
"dc0ad1e1-6d1b-4cec-8e29-1c9ce486097f","Levantamento Terra Sumô com Halter","unchanged","Levantamento Terra Sumô com Halter","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"dc207ca2-b186-4220-b154-63c08c53ea66","Stiff Halteres","unchanged","Stiff Halteres","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"dc4a5ffe-82a1-4ec2-a456-5bdceaa86d62","Avanço com rotação de tronco","new","",""
"dc9ff1ef-fb37-4314-b421-c6bb03f9f1ca","CARs de quadril","unchanged","CARs de quadril","docs/prescription/library-curation-v1-catalog-delta.csv"
"dcc7c1f8-9e2e-4b4d-a91e-fbc96fd042fe","Flexão de Punho com a Polia Atrás","unchanged","Flexão de Punho com a Polia Atrás","docs/prescription/library-curation-v1-catalog-delta.csv"
"dcc98681-1add-43fc-99ed-ba5967c2b9a5","KB Swing","new","",""
"dcfe8eba-b4a7-4f0d-a800-10f0f25d3cd0","Apoio Unipodal + mini band ( ativação pé )","new","",""
"dd9ad55a-2d97-4862-b9c1-3cc17167b258","Bounding (passadas saltadas)","unchanged","Bounding (passadas saltadas)","docs/prescription/library-curation-v1-catalog-delta.csv"
"de394e81-17b2-4feb-bcf2-5b5991e04c6c","Along. Glúteo Cruzado Espaldar","unchanged","Along. Glúteo Cruzado Espaldar","docs/prescription/library-curation-v1-catalog-delta.csv"
"de6df00a-0d66-453b-8d90-d8098810f986","Depth jump para caixa","unchanged","Depth jump para caixa","docs/prescription/library-curation-v1-catalog-delta.csv"
"dece41a1-f793-4bc4-b614-b2c22b4caf6f","Terra romeno unipodal com bastão","unchanged","Terra romeno unipodal com bastão","docs/prescription/library-curation-v1-catalog-delta.csv"
"df256bcf-dc82-42bd-9ea6-8d9df39a87e0","Liberação de dorsal no foam roll","unchanged","Liberação de dorsal no foam roll","docs/prescription/library-curation-v1-catalog-delta.csv"
"df560304-9a05-4644-b3d3-7fb304be1c7c","Ativação Glúteos Parede Miniband","new","",""
"df73c501-7916-4e9c-bc78-08c79d9e5c85","Tríceps Testa Halteres Solo","unchanged","Tríceps Testa Halteres Solo","docs/prescription/library-curation-v1-catalog-delta.csv"
"df795cb5-06d1-49a9-848f-ac7b186ff807","Agachamento Sumô Halter","unchanged","Agachamento Sumô Halter","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"dfedffd3-0ae4-4f28-b4db-52f9a6ce8cc0","Extensão de Quadril Banco Romano Unilateral","unchanged","Extensão de Quadril Banco Romano Unilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"e00a0b68-7e1f-4b96-b53e-9b61ccf2da62","Remada Curvada Pronada Smith","unchanged","Remada Curvada Pronada Smith","docs/prescription/library-curation-v1-catalog-delta.csv"
"e03a9284-f027-413c-a79f-32a2534581fc","Drop Jump Horizontal Bilateral","new","",""
"e06fec69-cded-4629-b5dc-651402331d4c","Supersquat","unchanged","Supersquat","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e07a88c2-da55-42e7-935a-1b53261381c6","Stiff Barra","unchanged","Stiff Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e0a19df2-2e2c-4e5a-930b-3512059b2320","Elevação Frontal Polia Barra","unchanged","Elevação Frontal Polia Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e1000001-0000-0000-0000-000000000003","Crucifixo na Máquina","new","",""
"e1000001-0000-0000-0000-000000000004","Tríceps Corda","new","",""
"e1000001-0000-0000-0000-000000000005","Tríceps Testa","new","",""
"e1000001-0000-0000-0000-000000000007","Puxada Frontal","new","",""
"e1000001-0000-0000-0000-000000000008","Rosca Direta","new","",""
"e1000001-0000-0000-0000-000000000009","Rosca Alternada","new","",""
"e1000001-0000-0000-0000-000000000011","Leg Press 45°","new","",""
"e1000001-0000-0000-0000-000000000014","Panturrilha no Smith","new","",""
"e1000001-0000-0000-0000-000000000015","Desenvolvimento com Halteres","new","",""
"e10df991-f551-4b67-9600-f128151fb078","Paralela para Tríceps","unchanged","Paralela para Tríceps","docs/prescription/library-curation-v1-catalog-delta.csv"
"e13dcf55-ea17-4d7b-a53b-2a862b8b7cf6","Fisio Ombro: scaption (full can)","unchanged","Fisio Ombro: scaption (full can)","docs/prescription/library-curation-v1-catalog-delta.csv"
"e19e6c38-e490-464b-9e87-c6b3b37bc02c","Elevação Frontal Neutra para pronada sentado","unchanged","Elevação Frontal Neutra para pronada sentado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e1a9fb5d-eb21-4a17-9694-75bcf9fc8a12","Elevação de Quadril Unilateral solo","new","",""
"e1ee3cf8-d8a4-4023-8ed2-ee967dacea2a","Y na Polia","unchanged","Y na Polia","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e1ff0905-955b-4bf7-95c6-1b72dbfa34ff","Desenvolvimento Máquina","unchanged","Desenvolvimento Máquina","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e28e4c41-5215-4cd6-b642-4322656f228d","Supino Inclinado Cross Over Banco 45","unchanged","Supino Inclinado Cross Over Banco 45","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e2e6d537-a9ba-4feb-bd2d-f6b7591895c2","Remada Alta no Smith","unchanged","Remada Alta no Smith","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e2e9c143-7d6e-4b55-9bd0-69b7639fefaa","Remada Polia Alta","unchanged","Remada Polia Alta","docs/prescription/library-curation-v1-catalog-delta.csv"
"e3df9e3e-f6e2-452d-9996-8e0f90f2e01f","Barra Fixa Pronada","unchanged","Barra Fixa Pronada","docs/prescription/library-curation-v1-catalog-delta.csv"
"e439f3e2-3bc0-4e34-abb3-d225bab8d710","Crucifixo Unilateral em Prancha Lateral em Abdução","new","",""
"e4840783-fbde-4e07-9546-6b6d5de4115b","Potência Wall Ball base Afundo","new","",""
"e4ea8b60-b6ad-41e7-92a5-863451267473","Scapular push-up (push-up plus)","unchanged","Scapular push-up (push-up plus)","docs/prescription/library-curation-v1-catalog-delta.csv"
"e4f4ba1d-68c8-47c9-95d9-1dc2d46599ad","Mobilidade de Ombro com Toque de Mãos","unchanged","Mobilidade de Ombro com Toque de Mãos","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e54dd5b2-99cf-4648-9885-6cd19d03f9d9","Desenvolvimento Unilateral Landmine","unchanged","Desenvolvimento Unilateral Landmine","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e5e6eb77-21c8-4d9b-95c0-3f91c4914375","Pullover Halter","unchanged","Pullover Halter","docs/prescription/library-curation-v1-catalog-delta.csv"
"e5ffe3e1-2757-4ed7-ba87-a745d9a96c5d","Prancha Frontal","unchanged","Prancha Frontal","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e6058264-060f-4e41-83ee-6810f38ca520","Coice Polia Média","unchanged","Coice Polia Média","docs/prescription/library-curation-v1-catalog-delta.csv"
"e6600538-a517-428e-8c0a-318ffd1aed2d","Ankle stiffness hops (rigidez de tornozelo)","unchanged","Ankle stiffness hops (rigidez de tornozelo)","docs/prescription/library-curation-v1-catalog-delta.csv"
"e6a748f5-2993-4f31-9e58-cb68e6ed8381","Caminhada lateral com mini band","unchanged","Caminhada lateral com mini band","docs/prescription/library-curation-v1-catalog-delta.csv"
"e72c6531-5b99-4757-9a7d-efaa5d4bfdbf","Stiff Polia","unchanged","Stiff Polia","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e7321291-a3bb-44b0-b6df-dc0dca157ea9","Mobilidade Escapular TRX","new","",""
"e789f3da-6de9-4be5-b039-adfb38f8a955","Abdução de Quadril com Caneleira","unchanged","Abdução de Quadril com Caneleira","docs/prescription/library-curation-v1-catalog-delta.csv"
"e7ea8ceb-df29-430b-bc89-715c04e4d7d4","Pliometria Alternada Elevação","new","",""
"e7f34a26-20b8-4d7c-bd8b-1d6a0c2ff97a","Fisio Posterior: terra romeno unipodal lento (HSR)","unchanged","Fisio Posterior: terra romeno unipodal lento (HSR)","docs/prescription/library-curation-v1-catalog-delta.csv"
"e8e07b80-c7bc-455f-b053-a9391e5ec052","Prancha Bola","unchanged","Prancha Bola","docs/prescription/library-curation-v1-catalog-delta.csv"
"e9356e80-6f25-4ac7-bce7-afc652825220","Desenvolvimento Halteres em Pé","unchanged","Desenvolvimento Halteres em Pé","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"e9d6bfd4-2980-45b9-beac-855bb6be8c0b","Agachamento Búlgaro Inclinado","unchanged","Agachamento Búlgaro Inclinado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"ea93a5a1-a755-4c12-8b5e-33a4741a7593","Cross Over Supinado","unchanged","Cross Over Supinado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"ea97c500-172b-4db2-a438-507f8b4a1b86","Rosca Unilateral Cross Polia Alta","unchanged","Rosca Unilateral Cross Polia Alta","docs/prescription/library-curation-v1-catalog-delta.csv"
"ea9d5caf-fe01-458b-bf80-e394dc8b69fb","Med ball side throw na parede (lateral)","unchanged","Med ball side throw na parede (lateral)","docs/prescription/library-curation-v1-catalog-delta.csv"
"eb7618bc-1e4a-4394-aaa4-c8a8697d56f5","Along. Pigeon","unchanged","Along. Pigeon","docs/prescription/library-curation-v1-catalog-delta.csv"
"ebfc7276-35e4-4b9f-b030-05a170d6fcef","Box Jump Uni","new","",""
"ec014d1e-7272-4866-a4b0-8891b1db6189","Balaço de panturrilha e tíbial","new","",""
"ec281a05-a949-41c6-b5df-3ee615a23bfb","Mobilidade Full Inferiores (hard)","new","",""
