codigo,arquivo_final,nome_exercicio,grupo_muscular,estacao,prioridade,video_referencia,como_executar
332,332-fisio-punho-desvio-radial-ulnar-com-peso.mp4,Fisio Punho: desvio radial/ulnar com peso,Fisioterapia,Halteres,normal,https://youtu.be/eY0-dDKiBvg,
333,333-fisio-punho-flexao-extensao-de-punho-com-peso.mp4,Fisio Punho: flexão/extensão de punho com peso,Fisioterapia,Halteres,normal,https://youtu.be/tv7M2jgbyiw,
334,334-fisio-quadril-hip-thrust-unilateral.mp4,Fisio Quadril: hip thrust unilateral,Fisioterapia,Halteres,normal,https://youtu.be/GqVK-IKtZaU,
335,335-flexao-de-punho-halteres.mp4,Flexão de Punho Halteres,antebraço,Halteres,normal,https://youtu.be/3PDPiCoWF-Y,
336,336-landmine-rotation.mp4,Landmine rotation,Core,Halteres,normal,https://youtu.be/e5DP6961WEk,
337,337-man-maker.mp4,Man maker,Funcional,Halteres,normal,https://youtu.be/eUYcT0F20lA,
338,338-passadas-com-halteres.mp4,Passadas com Halteres,Quadríceps,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/9f8ztdwqm9o_opt.mp4,Importado do MFIT (page-2). Categoria MFIT: Musculação.
339,339-plank-row-remada-na-prancha.mp4,Plank row (remada na prancha),Core,Halteres,normal,https://youtu.be/tSwp4uhHACY,
340,340-prancha-medball.mp4,Prancha + medball,Abdômen,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/mjlyou04axe_opt.mp4,Importado do MFIT (page-2). Categoria MFIT: Musculação.
341,341-prancha-alta-passando-halter.mp4,Prancha Alta Passando Halter,abdômen,Halteres,normal,https://youtu.be/Xvgw5ODIatQ,
342,342-pronacao-e-supinacao-halteres.mp4,Pronação e Supinação Halteres,antebraço,Halteres,normal,https://youtu.be/H494_OGRdwM,
343,343-push-press.mp4,Push press,Funcional,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/rmzpns89o6m_opt.mp4,Importado do MFIT (page-2). Categoria MFIT: Musculação.
344,344-rdl-halteres.mp4,RDL Halteres,posterior de coxa,Halteres,normal,https://youtu.be/w3oLAqylMDo,
345,345-recuo-com-halteres-afundo.mp4,Recuo com Halteres ( afundo ),Quadríceps,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/la3qhxgv6fh_opt.mp4,Importado do MFIT (page-2). Categoria MFIT: Musculação.
346,346-recuo-halteres-com-step-na-frente.mp4,Recuo Halteres com Step na Frente,quadríceps,Halteres,normal,https://youtu.be/7BVLfs1sKC0,
347,347-remada-alta-halteres.mp4,Remada Alta Halteres,ombro,Halteres,normal,https://youtu.be/TtJs7aWm7cA,
348,348-remada-curvada-halteres-com-rotacao.mp4,Remada Curvada Halteres com Rotação,costas,Halteres,normal,https://youtu.be/vrQ0PGzF5Wg,
349,349-remada-curvada-halteres-neutra.mp4,Remada Curvada Halteres Neutra,costas,Halteres,normal,https://youtu.be/8hmYxGeYb8I,
350,350-remada-curvada-halteres-pronada.mp4,Remada Curvada Halteres Pronada,costas,Halteres,normal,https://youtu.be/8hmYxGeYb8I,
351,351-renegade-row.mp4,Renegade row,Core,Halteres,normal,https://youtu.be/YUMXGLL2IKE,
352,352-rosca-direta-halteres.mp4,Rosca Direta Halteres,bíceps,Halteres,normal,https://youtu.be/0T7V5o9ypUw,
353,353-rosca-martelo-alternada-halteres.mp4,Rosca Martelo Alternada Halteres,bíceps,Halteres,normal,https://youtu.be/ITRfzXEcBz0,
354,354-rosca-martelo-halteres.mp4,Rosca Martelo Halteres,bíceps,Halteres,normal,https://youtu.be/OnNmaG_tZM4,
355,355-rosca-scott-unilateral-halter.mp4,Rosca Scott Unilateral Halter,bíceps,Halteres,normal,https://youtu.be/pNIis9cPcFE,
356,356-rosca-spider-halteres.mp4,Rosca Spider Halteres,bíceps,Halteres,normal,https://youtu.be/q8umeHQz99E,
357,357-russian-twist-com-peso.mp4,Russian twist com peso,Core,Halteres,normal,https://youtu.be/4p5jWyz-YRQ,
358,358-salto-vertical-continuo-halteres-plio.mp4,Salto Vertical Continuo Halteres ( plio ),Musculação,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/g70jet1q0ya_opt.mp4,Importado do MFIT (page-2).
359,359-sl-2db-box-clean.mp4,SL 2DB Box Clean,Musculação,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/gbxi5q68bj_opt.mp4,Importado do MFIT (page-2).
360,360-sl-db-box-clean.mp4,SL DB Box Clean,Musculação,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/5ph8lsanl5_opt.mp4,Importado do MFIT (page-2).
361,361-sl-db-box-snatch.mp4,SL DB Box Snatch,Musculação,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/gzutoj1f1mj_opt.mp4,Importado do MFIT (page-2).
362,362-snatch-unipodal-unilateral-halter.mp4,Snatch Unipodal / Unilateral Halter,Musculação,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/q7vwju89czs_opt.mp4,Importado do MFIT (page-2).
363,363-step-up-halteres.mp4,Step Up Halteres,quadríceps,Halteres,normal,https://youtu.be/KCu2QHbnIZE,
364,364-stiff-abduzido-halteres.mp4,Stiff Abduzido Halteres,posterior de coxa,Halteres,normal,https://youtu.be/XlGjQYUN4RQ,
365,365-stiff-b-stance-halteres.mp4,Stiff B-Stance Halteres,posterior de coxa,Halteres,normal,https://youtu.be/nc15mhphyzU,
366,366-stiff-com-halteres.mp4,Stiff com Halteres,Quadríceps,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/hgoonj5e048_opt.mp4,Importado do MFIT (page-2). Categoria MFIT: Musculação.
367,367-stiff-halteres.mp4,Stiff Halteres,posterior de coxa,Halteres,normal,https://youtu.be/f1226_qU9aU,
368,368-stiff-unipodal-com-halter.mp4,Stiff Unipodal com Halter,Musculação,Halteres,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/c2zz9yeqlkm_opt.mp4,Importado do MFIT (page-2).
369,369-suitcase-carry-caminhada-unilateral.mp4,Suitcase carry (caminhada unilateral),Core,Halteres,normal,https://youtu.be/3RKKnZhhelE,
370,370-supino-fechado-halteres.mp4,Supino Fechado Halteres,tríceps,Halteres,normal,https://youtu.be/z9xdrN9wSBY,
371,371-supino-inclinado-com-halteres.mp4,Supino inclinado com halteres,Peso Livre,Halteres,normal,https://youtu.be/Fa-X2ByLHaY,
372,372-supino-inclinado-halteres.mp4,Supino Inclinado Halteres,peitoral,Halteres,normal,https://youtu.be/wkUemXl4vFI,
373,373-supino-reto-halteres.mp4,Supino Reto Halteres,peitoral,Halteres,normal,https://youtu.be/YiP-Zhk5YMk,
374,374-terra-romeno-unipodal-single-leg-rdl.mp4,Terra romeno unipodal (single-leg RDL),Estabilidade,Halteres,normal,https://youtu.be/SI1FEJK8i94,
375,375-thruster.mp4,Thruster,Funcional,Halteres,normal,https://youtu.be/1WpcAeuT7PQ,
376,376-triceps-frances-unilateral-halter.mp4,Tríceps Francês Unilateral Halter,tríceps,Halteres,normal,https://youtu.be/-KPTUBPZJfM,
377,377-triceps-testa-halteres-banco-45.mp4,Tríceps Testa Halteres Banco 45,tríceps,Halteres,normal,https://youtu.be/VakpIeaaeXA,
378,378-triceps-testa-halteres-banco-reto.mp4,Tríceps Testa Halteres Banco Reto,tríceps,Halteres,normal,https://youtu.be/VakpIeaaeXA,
379,379-triceps-testa-halteres-solo.mp4,Tríceps Testa Halteres Solo,tríceps,Halteres,normal,https://youtu.be/xg2rDl8s2DY,
610,610-along-coluna-rotacao.mp4,Along. Coluna Rotação,alongamento,Mobilidade/Solo,ALTA,https://youtu.be/577oDMAYFXM,
611,611-along-hiperextensao-rolinho.mp4,Along. Hiperextensão Rolinho,alongamento,Mobilidade/Solo,ALTA,https://youtu.be/06c9oKrq91w,
612,612-along-iliopsoas.mp4,Along. Iliopsoas,alongamento,Mobilidade/Solo,ALTA,https://youtu.be/QpINZeMgNZ8,
613,613-apoio-unipodal-no-bosu.mp4,Apoio unipodal no bosu,Estabilidade,Mobilidade/Solo,ALTA,https://youtu.be/7cBZwaTjzz0,
614,614-extensora-com-alongamento-entre-series.mp4,Extensora com Alongamento Entre Séries,quadríceps,Mobilidade/Solo,ALTA,https://youtu.be/3_bdDqtRtcQ,
615,615-mobilidade-buda.mp4,Mobilidade Buda,mobilidade,Mobilidade/Solo,ALTA,https://youtu.be/UFVDUZ2bsdI,
616,616-mobilidade-cat-cow.mp4,Mobilidade Cat-Cow,mobilidade,Mobilidade/Solo,ALTA,https://youtu.be/dIM1Em209ts,
617,617-mobilidade-de-quadril-e-tornozelo-com-alongamento.mp4,Mobilidade de Quadril e Tornozelo com Alongamento,mobilidade,Mobilidade/Solo,ALTA,https://youtu.be/tEkuKg62fhM,
618,618-mobilidade-de-quadril-foco-em-adutores.mp4,Mobilidade de Quadril foco em Adutores,mobilidade,Mobilidade/Solo,ALTA,https://youtu.be/J1PuG0R5vA4,
619,619-agachamento-no-bosu.mp4,Agachamento no bosu,Estabilidade,Mobilidade/Solo,normal,https://youtu.be/k2_hozsqcRo,
620,620-along-adutores-bilateral.mp4,Along. Adutores Bilateral,alongamento,Mobilidade/Solo,normal,https://youtu.be/8T6Ty3dH-YQ,
621,621-along-adutores-flexionado-frog.mp4,Along. Adutores Flexionado (Frog),alongamento,Mobilidade/Solo,normal,https://youtu.be/-a5i7-UpvBY,
622,622-along-adutores-unilateral-estendido.mp4,Along. Adutores Unilateral Estendido,alongamento,Mobilidade/Solo,normal,https://youtu.be/D6tk-6a-HyU,
623,623-along-dorsal-e-quadrado-lombar-unilateral-espaldar.mp4,Along. Dorsal e Quadrado Lombar Unilateral Espaldar,alongamento,Mobilidade/Solo,normal,https://youtu.be/cLy_38a7idU,
624,624-along-dorsal-unilateral-espaldar.mp4,Along. Dorsal Unilateral Espaldar,alongamento,Mobilidade/Solo,normal,https://youtu.be/ZaUTPYQjQK0,
625,625-along-gluteo-cruzado-espaldar.mp4,Along. Glúteo Cruzado Espaldar,alongamento,Mobilidade/Solo,normal,https://youtu.be/W4fJRBkY_yk,
626,626-along-gluteo-cruzado-solo.mp4,Along. Glúteo Cruzado Solo,alongamento,Mobilidade/Solo,normal,https://youtu.be/kIrYl6o68qw,
627,627-along-levantador-da-escapula.mp4,Along. Levantador da Escápula,alongamento,Mobilidade/Solo,normal,https://youtu.be/cEnj0PdO63E,
628,628-along-panturrilha-unilateral.mp4,Along. Panturrilha Unilateral,alongamento,Mobilidade/Solo,normal,https://youtu.be/0jlTNz1TR48,
629,629-along-peitoral-bilateral-espaldar.mp4,Along. Peitoral Bilateral Espaldar,alongamento,Mobilidade/Solo,normal,https://youtu.be/g0MDyIwhcu4,
630,630-along-peitoral-menor.mp4,Along. Peitoral Menor,alongamento,Mobilidade/Solo,normal,https://youtu.be/5H0O4DJQJKQ,
631,631-along-peitoral-unilateral-espaldar.mp4,Along. Peitoral Unilateral Espaldar,alongamento,Mobilidade/Solo,normal,https://youtu.be/M1MOKg35uP8,
632,632-along-pigeon.mp4,Along. Pigeon,alongamento,Mobilidade/Solo,normal,https://youtu.be/FpUE6dQurNU,
633,633-along-pigeon-com-quadrado-lombar.mp4,Along. Pigeon com Quadrado Lombar,alongamento,Mobilidade/Solo,normal,https://youtu.be/ef2WREkjd6k,
634,634-along-posterior-bilateral-em-pe.mp4,Along. Posterior Bilateral em Pé,alongamento,Mobilidade/Solo,normal,https://youtu.be/Q6zfcff3Yik,
635,635-along-posterior-bilateral-solo.mp4,Along. Posterior Bilateral Solo,alongamento,Mobilidade/Solo,normal,https://youtu.be/5gPDoHIidC4,
636,636-along-posterior-unilateral-estendido.mp4,Along. Posterior Unilateral Estendido,alongamento,Mobilidade/Solo,normal,https://youtu.be/R-qnfT6jOyg,
637,637-along-posterior-unilateral-flexionado.mp4,Along. Posterior Unilateral Flexionado,alongamento,Mobilidade/Solo,normal,https://youtu.be/aSbiqbr1Myk,
638,638-along-posterior-unilateral-solo.mp4,Along. Posterior Unilateral Solo,alongamento,Mobilidade/Solo,normal,https://youtu.be/hDzcNp5jIJE,
639,639-along-quadriceps-bilateral-solo.mp4,Along. Quadríceps Bilateral Solo,alongamento,Mobilidade/Solo,normal,https://youtu.be/Fakcx7puY4w,
640,640-along-quadriceps-unilateral-em-pe.mp4,Along. Quadríceps Unilateral em Pé,alongamento,Mobilidade/Solo,normal,https://youtu.be/vrrUcPM7YN8,
641,641-along-reto-femoral-solo.mp4,Along. Reto Femoral Solo,alongamento,Mobilidade/Solo,normal,https://youtu.be/HQX_3VXXfCw,
642,642-along-tensor-da-fascia-lata-solo.mp4,Along. Tensor da Fascia Lata Solo,alongamento,Mobilidade/Solo,normal,https://youtu.be/TCxFYwuHQ_g,
643,643-alongamento-de-gluteos-90-90.mp4,Alongamento de Glúteos 90-90,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/xeeq8mqm6_opt.mp4,Importado do MFIT (page-1).
644,644-alongamento-tfl.mp4,Alongamento TFL,Alongamento,Mobilidade/Solo,normal,https://youtu.be/bIw1R5-CpR4,Importado do MFIT (page-1).
645,645-controle-motor-mobilidade-e-estabilidade.mp4,Controle motor - mobilidade e estabilidade,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/o1n019h6q4a_opt.mp4,Importado do MFIT (page-1).
646,646-fisio-quadril-hip-hinge-com-bastao.mp4,Fisio Quadril: hip hinge com bastão,Fisioterapia,Mobilidade/Solo,normal,https://youtu.be/uHcU8NRIBpY,
647,647-halo-mobilidade-superiores.mp4,Halo - mobilidade superiores,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/sbyueevud9d_opt.mp4,Importado do MFIT (page-1).
648,648-liberacao-de-adutores-no-foam-roll.mp4,Liberação de adutores no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/eDBMpMuSBZw,
649,649-liberacao-de-banda-iliotibial-no-foam-roll.mp4,Liberação de banda iliotibial no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/gLT4ZBJMfiE,
650,650-liberacao-de-dorsal-no-foam-roll.mp4,Liberação de dorsal no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/jQo_tP7iU78,
651,651-liberacao-de-gluteo-no-foam-roll.mp4,Liberação de glúteo no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/GHcPVSiSvrQ,
652,652-liberacao-de-panturrilha-no-foam-roll.mp4,Liberação de panturrilha no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/-4rSqNyk5oA,
653,653-liberacao-de-posterior-de-coxa-no-foam-roll.mp4,Liberação de posterior de coxa no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/xK6UYJacZks,
654,654-liberacao-de-quadriceps-no-foam-roll.mp4,Liberação de quadríceps no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/Mqiq-V6bkv0,
655,655-liberacao-toracica-no-foam-roll.mp4,Liberação torácica no foam roll,Liberação Miofascial,Mobilidade/Solo,normal,https://youtu.be/92WNe7ZE4Hg,
656,656-mobilidade-90-90-rot-externa.mp4,Mobilidade 90-90 Rot. Externa,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/eksjxoe8qg_opt.mp4,Importado do MFIT (page-1).
657,657-mobilidade-90-90-rot-interna.mp4,Mobilidade 90-90 Rot. interna,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/nrtovszzjv8_opt.mp4,Importado do MFIT (page-1).
658,658-mobilidade-90-90.mp4,Mobilidade 90/90,mobilidade,Mobilidade/Solo,normal,https://youtu.be/xJMpEiZ5q6c,
659,659-mobilidade-90-90-completa.mp4,Mobilidade 90/90 completa,mobilidade,Mobilidade/Solo,normal,https://youtu.be/Xuhq_NaXATA,
660,660-mobilidade-corpo-todo.mp4,Mobilidade Corpo Todo,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/vaaatf2ogl8_opt.mp4,Importado do MFIT (page-1).
661,661-mobilidade-de-coluna.mp4,Mobilidade de Coluna,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/rm5o0kv2mkn_opt.mp4,Importado do MFIT (page-1).
662,662-mobilidade-de-ombro-com-toque-de-maos.mp4,Mobilidade de Ombro com Toque de Mãos,mobilidade,Mobilidade/Solo,normal,https://youtu.be/x987OZ0K1q4,
663,663-mobilidade-de-ombro-rotacao-externa-com-bastao.mp4,Mobilidade de Ombro Rotação Externa com Bastão,mobilidade,Mobilidade/Solo,normal,https://youtu.be/Jnx7HSa06qI,
664,664-mobilidade-de-ombro-rotacao-solo.mp4,Mobilidade de Ombro Rotação Solo,mobilidade,Mobilidade/Solo,normal,https://youtu.be/daIymzEZ45w,
665,665-mobilidade-de-ombro-w.mp4,Mobilidade de Ombro W,mobilidade,Mobilidade/Solo,normal,https://youtu.be/TvkggJJTfFI,
666,666-mobilidade-de-quadril.mp4,Mobilidade de Quadril,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/tpkqccq1y9g_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
667,667-mobilidade-de-quadril-sagital.mp4,Mobilidade de Quadril ( sagital ),Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/qc5279bpirr_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
668,668-mobilidade-de-quadril-2.mp4,Mobilidade de Quadril 2,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/hibps3odii9_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
669,669-mobilidade-de-quadril-3.mp4,Mobilidade de quadril 3,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/99cwnogic6_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
670,670-mobilidade-de-quadril-e-tornozelo.mp4,Mobilidade de Quadril e Tornozelo,mobilidade,Mobilidade/Solo,normal,https://youtu.be/v3ycse07kPE,
671,671-mobilidade-de-quadril-frog.mp4,Mobilidade de Quadril Frog,mobilidade,Mobilidade/Solo,normal,https://youtu.be/DbuX_Fe3Yco,
672,672-mobilidade-de-quadril-lateral.mp4,Mobilidade de Quadril Lateral,mobilidade,Mobilidade/Solo,normal,https://youtu.be/cEEIvaibKN4,
673,673-mobilidade-de-quadril-rotacao-interna-deitado.mp4,Mobilidade de Quadril Rotação Interna Deitado,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/zmqjyug6r5_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
674,674-mobilidade-de-quadril-adutores-post.mp4,Mobilidade de quadril-adutores/post,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/co3ejghk6y_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
675,675-mobilidade-de-tornozelo.mp4,Mobilidade de Tornozelo,mobilidade,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/exjz6bpst89_opt.mp4,Importado do MFIT (page-1).
676,676-mobilidade-de-tornozelo-quadril.mp4,Mobilidade de tornozelo/quadril,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/vr4jgujcnmp_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
677,677-mobilidade-de-toracica.mp4,Mobilidade de Torácica,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/um2l7a5hn8o_opt.mp4,Importado do MFIT (page-1).
678,678-mobilidade-em-ponte-extensao.mp4,Mobilidade em ponte/Extensão,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/tfvslyl0wq_opt.mp4,Importado do MFIT (page-1).
679,679-mobilidade-escapular-em-puxada.mp4,Mobilidade Escapular em Puxada,Dorsal,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/t39mp0s1n6h_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
680,680-mobilidade-escapular-trx.mp4,Mobilidade Escapular TRX,Dorsal,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/7abeyzmy8gw_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
681,681-mobilidade-full-inferiores-hard.mp4,Mobilidade Full Inferiores (hard),Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/u6u1zze0ii_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
682,682-mobilidade-hiperextensao-lombar.mp4,Mobilidade Hiperextensão Lombar,mobilidade,Mobilidade/Solo,normal,https://youtu.be/d6TxRYZt_YY,
683,683-mobilidade-hiperextensao-toracica-rolinho.mp4,Mobilidade Hiperextensão Torácica Rolinho,mobilidade,Mobilidade/Solo,normal,https://youtu.be/IbKGlG2z-g0,
684,684-mobilidade-quadril-90-90.mp4,Mobilidade quadril 90-90,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/z7meuvhdvo_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
685,685-mobilidade-quadril-flexores-posterior.mp4,Mobilidade quadril flexores/posterior,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/spym1wmpzbj_opt.mp4,Importado do MFIT (page-1).
686,686-mobilidade-rot-quadril-ext-int.mp4,Mobilidade rot quadril ext int,Quadríceps,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/14g43rbz6b4_opt.mp4,Importado do MFIT (page-1). Categoria MFIT: Musculação.
687,687-mobilidade-sapinho.mp4,Mobilidade Sapinho 🐸,Musculação,Mobilidade/Solo,normal,https://d2vfutiy2j6sqj.cloudfront.net/115171/mp4/j40jpez9o9a_opt.mp4,Importado do MFIT (page-1).
688,688-mobilidade-toracica-bastao.mp4,Mobilidade Torácica Bastão,mobilidade,Mobilidade/Solo,normal,https://youtu.be/JHEzkSZfGFE,
689,689-mobilidade-toracica-com-rotacao-e-bastao.mp4,Mobilidade torácica com rotação e bastão,Mobilidade,Mobilidade/Solo,normal,https://youtu.be/kijfJGctt2E,Importado do MFIT (page-1).
690,690-mobilidade-toracica-rotacao.mp4,Mobilidade Torácica Rotação,mobilidade,Mobilidade/Solo,normal,https://youtu.be/spjnmreGb7U,
691,691-mobilidade-toracica-semiajoelhado.mp4,Mobilidade Torácica Semiajoelhado,mobilidade,Mobilidade/Solo,normal,https://youtu.be/uJWbomVEV9s,
692,692-prancha-no-bosu.mp4,Prancha no bosu,Estabilidade,Mobilidade/Solo,normal,https://youtu.be/8-6fSglpSJQ,
693,693-shoulder-dislocates-com-bastao.mp4,Shoulder dislocates com bastão,Mobilidade,Mobilidade/Solo,normal,https://youtu.be/gXE-gVzYD9w,
694,694-terra-romeno-unipodal-com-bastao.mp4,Terra romeno unipodal com bastão,Controle Motor,Mobilidade/Solo,normal,https://youtu.be/3KfZeO0moOs,
921,921-sandbag-carry.mp4,Sandbag carry,Funcional,Sandbag,normal,https://youtu.be/2WXDXZ9m9F4,
